id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
1707;Gracia Baquero Botella;F;14/10/1986;Magdalena;18/04/2024;Platino
1708;Juanito Nieto Bernat;M;1992-02-01;Pueblo Libre;2 de enero de 2025;Bronce
1709;Pía del Franco;F;1972-11-11;;30/09/2022;Bronce
1710;Manola Ariza Plana;F;12/01/1968;Miraflores;2025-11-15;Platino
1711;Eutimio Porta Campillo;M;20/02/1995;Comas;12/07/2024;Bronce
1712;Jose Francisco Blazquez Río;M;8 de septiembre de 1959;Comas;2022-09-27;Oro
1713;Berta Araujo Ferrando;F;30/03/1998;La Molina;05/08/2023;Bronce
1714;Plácido Gómez Torrijos;M;27/03/1968;San Juan de Lurigancho;10/06/2022;Plata
1715;Amílcar Mena;M;16/07/2000;Villa El Salvador;20/05/2025;Plata
1716;Luna del Alegre;F;01/07/1994;Miraflores;14 de abril de 2025;Platino
1717;Fortunato Barba Nebot;M;2003-04-30;Comas;2025-02-05;Plata
1718;Graciela Carrasco Galán;F;11 de septiembre de 1965;Villa María del Triunfo;27/05/2024;Bronce
1719;Jesusa Company-Guijarro;F;02/06/1970;Chorrillos;16/03/2021;Plata
1720;Alejandro Cid Torrijos;M;1970-08-02;Magdalena;2023-09-06;Bronce
1721;Jonatan Arroyo Herrero;M;1976-06-19;Chorrillos;30/09/2023;Oro
1722;Adrián Dueñas Ayllón;M;19/01/1978;San Isidro;2021-03-10;Oro
1723;Segismundo Cabanillas Sastre;M;03/01/1962;Santiago de Surco;30/07/2023;Plata
1724;Che Silvestre Bartolomé Camino;M;1960-04-09;San Miguel;10/11/2025;Oro
1725;Leonor Giménez Barroso;F;1956-07-24;San Juan de Lurigancho;2022-03-05;Bronce
1726;Ignacio Navas Quesada;M;10 de septiembre de 2005;San Borja;08/03/2022;Plata
1727;Azeneth Cervantes Montoya;F;1957-09-13;Pueblo Libre;02/01/2022;Bronce
1728;Ramona Arroyo Durán;F;28/05/1994;Magdalena;15 de noviembre de 2024;Plata
1729;Ana Belén Carrillo Llanos;F;1958-03-28;Barranco;2021-07-02;Bronce
1730;Prudencia Ribes Diéguez;F;17/04/1999;Ate;27 de marzo de 2023;Oro
1731;Leonel Cózar Ródenas;M;23/03/1984;Comas;10/10/2025;Bronce
1732;Ángela Armas Cañellas;F;31/07/2001;Comas;5 de agosto de 2024;Plata
1733;Rosa María Peñalver Cruz;F;07/09/1958;San Borja;2021-08-30;Bronce
1734;Valerio Torrens Berrocal;M;1979-10-06;Barranco;21/08/2025;Oro
1735;Abraham Escobar Borrell;M;24/02/1972;Los Olivos;2024-06-01;Bronce
1736;Victoria Elodia Rico Tamarit;F;28 de noviembre de 1955;San Borja;07/10/2024;Plata
1737;Cristian Clemente Lillo;M;20/11/1998;Comas;3 de abril de 2021;Bronce
1738;Jafet Requena-Haro;M;2007-07-15;Los Olivos;2024-06-18;Plata
1739;Marcos Arellano Escolano;M;1992-05-04;Callao;2024-04-29;Bronce
1740;Mariano de Mascaró;M;7 de mayo de 1993;Surco;2 de octubre de 2022;Plata
1741;Hortensia Acuña Gutiérrez;F;1983-09-13;Chorrillos;04/08/2022;Bronce
1742;Azahara Bustos Paredes;F;5 de abril de 1990;Lince;10/07/2021;Oro
1743;Lilia Gimenez-Simó;F;05/10/1972;Lince;2021-08-05;Bronce
1744;Emiliano Baena Ferrer;M;23/01/1972;Jesús María;3 de junio de 2024;Bronce
1745;Rómulo Company Sánchez;M;1956-06-22;Surco;2022-05-21;Plata
1746;Chus de Aroca;M;1965-10-31;Comas;01/12/2025;Bronce
1747;Mohamed Pascual López;M;19/06/1963;Lince;16 de febrero de 2021;Bronce
1748;Isaac Iglesias Múñiz;M;16/07/1961;San Borja;2025-01-14;Platino
1749;Rosenda Vilma Santana Aroca;F;29/08/1981;;19/08/2022;Platino
1750;Raimundo Badía Echeverría;M;1982-03-29;Magdalena;2025-12-08;Plata
1751;Roberta Andres Toro;F;29/09/1985;Villa El Salvador;2025-12-12;Bronce
1752;Bautista Belda-Gutierrez;M;1970-06-29;Santiago de Surco;5 de julio de 2022;Bronce
1753;Manu del Rius;M;1964-10-14;San Isidro;01/05/2025;Plata
1754;Raúl Moreno Grau;M;18 de junio de 1997;Ate;2021-09-06;Bronce
1755;Eufemia Goñi Cabañas;F;20 de diciembre de 1955;Villa El Salvador;27/10/2025;Platino
1756;Paz Revilla Folch;F;08/09/1974;San Miguel;2025-07-25;Bronce
1757;Violeta Giménez;F;08/09/2001;San Juan de Lurigancho;12 de mayo de 2022;Platino
1758;Jonatan Tormo Ballester;M;16/04/1978;Barranco;2025-03-05;Plata
1759;Camilo Garzón;M;5 de agosto de 1986;Ate;8 de enero de 2022;Oro
1760;Jenny Carmina Ponce Perea;F;05/04/1978;Barranco;12/10/2025;Bronce
1761;Jenaro Ferrera Palmer;M;2006-11-07;Magdalena;2022-04-24;Oro
1762;Cintia Narváez Castejón;F;22/10/1993;San Miguel;2024-07-24;Bronce
1763;Osvaldo Barreda Lozano;M;1993-05-24;Villa El Salvador;01/10/2023;Plata
1764;Bartolomé Solana Segarra;M;24/06/1992;Villa María del Triunfo;2022-09-27;Oro
1765;Che Nuñez;M;1986-03-24;Santiago de Surco;27/12/2022;Bronce
1766;Venceslás Marquez Crespo;M;1977-07-11;Barranco;11/12/2024;Bronce
1767;Yolanda Carlota Gras Bolaños;F;5 de enero de 1994;Villa El Salvador;08/10/2021;Plata
1768;Tiburcio Vélez;M;9 de marzo de 1968;Barranco;2024-11-22;Bronce
1769;Tomás de Sáenz;M;1961-06-30;Callao;19/01/2021;Plata
1770;Emilio de Roman;M;01/03/1967;Magdalena;17/07/2025;Bronce
1771;Duilio Morán Rovira;M;28/11/1995;Jesús María;6 de agosto de 2024;Bronce
1772;Consuela Violeta Company Adadia;F;03/09/2005;Jesús María;2023-08-15;Plata
1773;Amada Arjona;F;1995-12-02;Pueblo Libre;2023-03-27;Plata
1774;Paula de Roig;F;30/12/2007;La Molina;2022-06-18;Bronce
1775;Georgina Tello-Cabañas;F;06/05/1984;San Juan de Lurigancho;12/06/2024;Oro
1776;Jose Miguel de Blanco;M;25/09/1976;San Juan de Lurigancho;27 de junio de 2023;Oro
1777;Primitiva Alberola-Ramos;F;03/12/1966;Villa El Salvador;2022-05-06;Plata
1778;Blas Palmer Marqués;M;03/06/1982;Chorrillos;2021-04-04;Bronce
1779;Moisés Botella Alcázar;M;1958-09-07;Pueblo Libre;03/10/2022;Bronce
1780;Nayara del Cáceres;F;30/03/1971;Lince;2025-07-22;Plata
1781;Timoteo de Sanz;M;16 de noviembre de 1971;San Miguel;30/12/2022;Plata
1782;Reina de Ramirez;F;1984-01-17;Barranco;2021-09-28;Bronce
1783;Ruperto Pellicer Simó;M;10/03/2001;San Juan de Lurigancho;08/01/2023;Plata
1784;Teodora Bejarano Plaza;F;20 de septiembre de 1967;Lince;2023-10-13;Bronce
1785;Luisa Antúnez Martin;F;1956-02-07;Villa María del Triunfo;29 de julio de 2023;Bronce
1786;Primitiva Lerma;F;2002-10-07;Chorrillos;01/03/2021;Plata
1787;Macarena Maricela Galan Berrocal;F;1965-02-25;Jesús María;17/12/2021;Plata
1788;Vanesa Eva María Ballesteros Villa;F;31/08/1986;San Juan de Lurigancho;2023-05-28;Bronce
1789;Vicente Aznar Cantero;M;15 de septiembre de 1980;Los Olivos;20/01/2024;Plata
1790;Flavia Solana;F;06/08/1979;Santiago de Surco;24 de octubre de 2025;Platino
1791;Alex Gervasio Pazos Díez;M;16/12/1990;Surco;24/07/2024;Plata
1792;Ofelia Bautista-Fuentes;F;1968-03-21;Miraflores;28/10/2024;Plata
1793;Eva María Gómez Carballo;F;25 de octubre de 1960;Jesús María;2021-03-25;Bronce
1794;Paz de Gomis;F;1972-12-07;San Borja;2024-03-27;Bronce
1795;Gabriel Lastra Vara;M;17 de diciembre de 1986;Villa María del Triunfo;13/07/2022;Bronce
1796;Emiliano Ballester;M;22/01/1987;Barranco;17/07/2021;Plata
1797;Florencia Ojeda Santamaria;F;16 de marzo de 1957;Magdalena;23/11/2023;Oro
1798;Josué de Soriano;M;24/10/2002;Santiago de Surco;01/08/2025;Bronce
1799;Norberto Manzano-Sans;M;27/01/1996;Los Olivos;26/09/2024;Bronce
1800;Gerónimo Salomón Bastida Fabra;M;1964-02-08;San Miguel;2022-08-13;Bronce
1801;Antonia de Portillo;F;08/08/1955;San Juan de Lurigancho;2021-01-07;Bronce
1802;Elvira Benítez Canales;F;20/10/1985;Jesús María;2024-02-17;Platino
1803;Emiliano Caparrós Colomer;M;1963-04-27;Santiago de Surco;15/03/2023;Plata
1804;Carlos de Viñas;M;1961-09-15;San Borja;2025-07-07;Bronce
1805;Eugenio Riera Catalán;M;14 de diciembre de 1978;Pueblo Libre;20/05/2022;Plata
1806;Fanny del Saldaña;F;23 de julio de 1966;;2023-04-24;Plata
1807;Emelina Fajardo Barros;F;18 de noviembre de 1970;Ate;22/12/2022;Plata
1808;Tristán Guerra Vizcaíno;M;2004-02-03;Magdalena;2025-10-11;Bronce
1809;Hernán Novoa Morera;M;11/09/2006;Santiago de Surco;2025-05-12;Bronce
1810;Manu del Seco;M;1 de enero de 1993;Callao;14 de mayo de 2023;Bronce
1811;Margarita Catalán Medina;F;11/12/1955;Ate;02/02/2023;Oro
1812;Rosa Juan González;F;03/11/1967;;2021-06-18;Plata
1813;Gilberto del Arévalo;M;1968-05-22;San Borja;01/04/2022;Plata
1814;Gabriel Luís Sarmiento;M;1984-11-19;Villa María del Triunfo;23/08/2021;Bronce
1815;Martin Cuevas Machado;M;11/03/2003;Miraflores;2024-12-18;Bronce
1816;Carmelita Corral Cuéllar;F;22/12/1966;Los Olivos;2025-08-01;Bronce
1817;Bautista Armengol Moliner;M;06/04/1962;Magdalena;2021-12-13;Platino
1818;Begoña Isabela Juliá Pelayo;F;23/07/1999;San Isidro;11/07/2024;Bronce
1819;Clarisa Arana Molins;F;24/11/1996;San Juan de Lurigancho;2025-01-04;Bronce
1820;Candelario Peralta Sanabria;M;24 de noviembre de 2004;Miraflores;2025-04-09;Platino
1821;Ceferino Mata-Carrión;M;2000-06-15;Villa María del Triunfo;18/01/2021;Plata
1822;Hermenegildo Valera Codina;M;27/02/1967;Lince;15/04/2024;Oro
1823;Áurea del Costa;F;14/02/1960;Villa El Salvador;17/03/2024;Bronce
1824;Pepita Vera Muñoz;F;9 de julio de 1979;Ate;2023-04-23;Plata
1825;Juana Manjón Colom;F;1991-03-19;Lince;21/11/2022;Bronce
1826;Pastora Yésica Salamanca Nevado;F;1963-12-31;Surco;20/12/2021;Oro
1827;Pío Tejero Arjona;M;24 de enero de 1991;Jesús María;2023-12-04;Bronce
1828;Nidia Caro Mena;F;5 de julio de 1994;Santiago de Surco;2025-06-28;Bronce
1829;Gracia Giménez Salmerón;F;16/10/1988;Miraflores;07/12/2025;Oro
1830;Arturo Morera Ballesteros;M;2004-09-17;Villa El Salvador;10 de junio de 2021;Plata
1831;Miguela Charo Zurita Girona;F;1955-10-26;San Juan de Lurigancho;2021-11-16;Plata
1832;Chelo Alsina Blanes;F;27 de marzo de 2002;San Juan de Lurigancho;25/03/2024;Bronce
1833;Susana Salinas-Bonet;F;1980-06-08;;24 de febrero de 2023;Bronce
1834;Georgina Ferreras-Trujillo;F;1994-01-04;San Miguel;2025-12-10;Plata
1835;María Cristina Vidal Barba;F;14/12/1961;Surco;17/03/2022;Plata
1836;Gisela Coloma Roma;F;1985-01-15;Santiago de Surco;07/05/2025;Platino
1837;Guadalupe Peralta Albero;M;1962-10-07;Villa María del Triunfo;2021-10-17;Plata
1838;Francisco Jose Ortega Mena;M;12/02/2008;Comas;18/10/2023;Plata
1839;Trinidad de Garriga;F;1963-02-25;San Juan de Lurigancho;5 de enero de 2021;Oro
1840;Raimundo del Salas;M;1989-10-06;Villa El Salvador;13/09/2022;Bronce
1841;Ceferino Rodrigo Ribas;M;26 de marzo de 1985;La Molina;26/10/2024;Bronce
1842;Silvestre Boix Cobo;M;1969-11-30;San Miguel;2021-05-25;Bronce
1843;Evaristo Taboada Zapata;M;1991-12-20;Los Olivos;2021-12-22;Bronce
1844;Ana Sofía Peña Borrego;F;1980-10-19;Jesús María;18 de enero de 2025;Oro
1845;Guadalupe Llano Ribas;F;20 de febrero de 1978;Jesús María;19/06/2021;Plata
1846;Leopoldo Sevilla Cerro;M;20/12/1992;Pueblo Libre;30/04/2022;Plata
1847;Ciro Pizarro Mancebo;M;1992-12-29;Chorrillos;2024-07-04;Bronce
1848;Jose Luis Arnal-Matas;M;28 de enero de 1961;Miraflores;16/07/2023;Plata
1849;Encarnacion Leire Silva Gomez;F;23/03/2005;La Molina;13/05/2021;Bronce
1850;Rosa María Acedo Correa;F;1995-07-30;San Borja;18/10/2024;Plata
1851;Eutimio Sureda Casanova;M;27/10/1976;Villa El Salvador;29 de mayo de 2021;Bronce
1852;Hilda Escobar Téllez;F;30/03/1994;;2022-09-25;Oro
1853;Albina Carreras Lluch;F;16 de julio de 2006;Magdalena;07/04/2021;Bronce
1854;Anabel del Terrón;F;31/01/1987;San Juan de Lurigancho;2025-05-14;Bronce
1855;Isa Teófila Jordá Tamarit;F;01/07/2002;Magdalena;3 de agosto de 2025;Plata
1856;Glauco Vila Alemany;M;16/07/1987;Callao;8 de abril de 2021;Oro
1857;Candelas Barragán Coll;F;1966-12-03;Surco;2025-05-28;Plata
1858;Jerónimo Cerdá Palau;M;07/06/2003;Villa María del Triunfo;23 de julio de 2021;Plata
1859;Amelia Llamas Paniagua;F;2002-07-13;Callao;2024-11-12;Platino
1860;Mercedes Palacio;F;1961-12-08;Callao;2022-05-11;Platino
1861;Ema Manzanares Ávila;F;1981-07-02;Chorrillos;03/06/2024;Plata
1862;Lola Ferrer Español;F;12 de mayo de 1993;Jesús María;12 de abril de 2022;Plata
1863;Marcelino Diego Mora;M;1990-09-10;Barranco;01/07/2025;Bronce
1864;Sarita Mascaró Linares;F;20/07/1958;Magdalena;2022-05-30;Oro
1865;Ariadna Ortiz Cobo;F;6 de octubre de 2003;Barranco;12/07/2024;Bronce
1866;Bernardita Villegas Lucena;F;1958-12-14;Villa María del Triunfo;06/09/2025;Platino
1867;Roque Toro Requena;M;4 de agosto de 2006;Santiago de Surco;25/06/2022;Bronce
1868;Édgar Cánovas Calatayud;M;20 de febrero de 2008;Barranco;09/07/2023;Bronce
1869;Casemiro Vaquero Giner;M;22/08/1978;;2023-07-19;Plata
1870;Rosalinda Zaragoza Carbonell;F;11/08/1971;Lince;25/06/2025;Bronce
1871;Jimena Benito;F;1988-02-08;Villa El Salvador;11 de octubre de 2023;Bronce
1872;Sebastián Castro Alemany;M;06/12/1991;Villa El Salvador;4 de abril de 2021;Plata
1873;Febe del Pareja;F;2007-08-16;San Juan de Lurigancho;2021-03-01;Oro
1874;Salomé Salamanca Zabala;F;12 de febrero de 2003;Comas;2024-11-22;Plata
1875;Carmela Mayo Andrade;F;1996-08-14;San Miguel;2022-04-03;Bronce
1876;Consuela Castells Cisneros;F;22/03/1970;Lince;2025-05-24;Plata
1877;Encarnita Casares Gallego;F;05/02/1960;Ate;27/04/2025;Bronce
1878;Ani Rodríguez Cantón;F;1992-10-12;;2025-12-06;Bronce
1879;Agapito Tomé Rosado;M;27 de enero de 1981;Villa El Salvador;19/11/2023;Plata
1880;Chelo Campos Aparicio;F;11 de diciembre de 1996;La Molina;22/10/2025;Oro
1881;Martina Barranco-Somoza;F;16/01/1966;San Borja;26/07/2022;Plata
1882;Yéssica Isern Aroca;F;17/02/1990;Santiago de Surco;2024-12-21;Plata
1883;Encarna Alarcón Bárcena;F;14 de febrero de 1995;Lince;07/05/2023;Bronce
1884;Águeda Fuertes Folch;F;29 de febrero de 1988;San Miguel;3 de octubre de 2021;Plata
1885;Nico Ortega Andres;M;04/04/1967;Villa El Salvador;2021-08-22;Bronce
1886;Camilo Lobato Oliveras;M;02/03/1990;Lince;2024-07-25;Platino
1887;Cecilio Valle Herranz;M;1974-04-25;San Isidro;2025-08-05;Oro
1888;Lucas Bayo-Cabeza;M;05/02/1978;Lince;2021-01-07;Plata
1889;Rafaela Adoración Ángel Gaya;F;1976-09-08;Los Olivos;7 de agosto de 2024;Plata
1890;Elisabet Duarte Acosta;F;28/02/1959;Pueblo Libre;2021-12-16;Oro
1891;Óscar Gargallo Varela;M;4 de abril de 2000;San Juan de Lurigancho;10/04/2024;Plata
1892;Gervasio de Sabater;M;21/01/1962;Surco;2021-12-09;Bronce
1893;Carolina Pacheco Pino;F;01/07/1990;;17 de junio de 2022;Bronce
1894;Custodio Vilar;M;03/12/1964;La Molina;07/01/2025;Plata
1895;Griselda Carbajo Miralles;F;19/12/1966;Comas;2024-06-15;Oro
1896;Josefa Canet Vizcaíno;F;2004-09-06;Callao;02/05/2024;Bronce
1897;Leocadia Paniagua Maldonado;F;01/11/2006;San Miguel;16 de febrero de 2022;Bronce
1898;Poncio Armas-Blanca;M;21/12/1987;San Borja;2021-02-18;Bronce
1899;Jose Manuel Carlos Plaza;M;1966-08-02;Lince;28 de septiembre de 2025;Oro
1900;Jessica Mesa Saldaña;F;1955-08-11;Barranco;13/04/2021;Bronce
1901;Manola Ramón Manso;F;1959-03-14;San Isidro;06/07/2025;Bronce
1902;Ciríaco Baños;M;13/08/1967;San Juan de Lurigancho;2022-02-19;Plata
1903;Nidia del Escobar;F;13 de enero de 1993;Miraflores;22/02/2021;Plata
1904;Nicolás Tur Calzada;M;26 de enero de 1970;Lince;16/01/2023;Bronce
1905;Isabel Yáñez;F;18/05/1997;Los Olivos;08/01/2022;Bronce
1906;Benito Clemente Prat;M;1975-07-27;Comas;18/11/2024;Plata
1907;Nélida Cal;F;17 de enero de 1992;Miraflores;26/06/2021;Plata
1908;Anacleto Parra Flor;M;14 de marzo de 1964;Lince;29/06/2022;Platino
1909;Cornelio Quintero Casado;M;28 de enero de 1998;Chorrillos;2024-08-01;Plata
1910;Simón Rodriguez Valera;M;1971-01-31;Los Olivos;28/08/2022;Bronce
1911;Roberto Llano Páez;M;24/09/1964;Miraflores;2023-04-02;Plata
1912;Juanita Quiroga Tormo;F;10 de agosto de 2000;Lince;2023-05-22;Bronce
1913;Eligia Colom-Sanz;F;1966-02-08;La Molina;17/04/2023;Bronce
1914;Benjamín Iglesia Tovar;M;1959-07-21;Los Olivos;10/11/2022;Oro
1915;David de Andreu;M;02/09/1972;Miraflores;11 de octubre de 2023;Oro
1916;Paz Baena Bayo;F;24/07/1961;Barranco;31/03/2024;Bronce
1917;Nidia de Escamilla;F;28/05/1974;Lince;26 de julio de 2022;Bronce
1918;María Del Carmen Morillo;F;30/06/1974;Comas;26/02/2023;Bronce
1919;Evaristo Bárcena Benito;M;07/09/1988;San Borja;04/11/2023;Bronce
1920;Rodolfo Ugarte-Solano;M;1974-06-30;Villa El Salvador;10 de junio de 2025;Plata
1921;Emilia Valenciano Trujillo;F;2000-02-01;San Juan de Lurigancho;2025-02-14;Bronce
1922;Eladio Nuñez-Alemán;M;1969-11-29;Callao;2021-01-19;Platino
1923;Irene Carrera Pla;F;12 de abril de 2005;Lince;2021-09-10;Bronce
1924;Fausto del Salas;M;26/06/1964;Jesús María;10 de julio de 2022;Plata
1925;Alicia de Elorza;F;2006-07-08;Magdalena;04/02/2021;Oro
1926;Narciso Mateo-Córdoba;M;31/03/1991;Comas;07/07/2023;Plata
1927;Irene de Miguel;F;30/05/2006;San Borja;20/03/2022;Bronce
1928;Jose Francisco Canals;M;1962-12-28;Miraflores;2023-07-16;Bronce
1929;Nereida Leandra Soriano Tamarit;F;8 de enero de 1960;Pueblo Libre;20/05/2022;Bronce
1930;Teófilo Crespi-Velázquez;M;16/03/1984;Los Olivos;2024-03-07;Platino
1931;Genoveva Lago Uría;F;07/01/1980;Jesús María;30/10/2022;Oro
1932;Florinda María Manuela Osorio Luís;F;23/10/1994;Lince;21/06/2024;Platino
1933;Ana Anaya Arrieta;F;1996-07-09;Lince;27/02/2021;Oro
1934;Socorro Pazos Oller;F;17/11/2003;Callao;7 de octubre de 2021;Bronce
1935;Alba Ramona Nogueira Pintor;F;18/11/1968;Jesús María;2022-05-01;Oro
1936;Inés Ochoa Palau;F;2003-03-27;Los Olivos;24/11/2022;Platino
1937;Gabino Barbero;M;1956-03-21;Los Olivos;2024-11-25;Bronce
1938;Delia Guitart Miguel;F;2001-05-01;;2024-02-06;Bronce
1939;Anselma Zaida Bastida Mayol;F;19 de febrero de 1964;Miraflores;12 de febrero de 2023;Plata
1940;Florentino Doménech Aller;M;4 de agosto de 2005;Callao;28/01/2021;Bronce
1941;Fermín Arcos-Serna;M;19/03/1998;La Molina;22/07/2022;Bronce
1942;Loreto Villa;M;12/07/2005;Jesús María;09/09/2025;Platino
1943;Débora Almagro;F;31 de mayo de 1956;Villa El Salvador;8 de abril de 2023;Oro
1944;Marita de Moliner;F;1964-03-17;San Borja;6 de noviembre de 2025;Bronce
1945;Marianela Portero;F;25/12/1957;Lince;03/11/2024;Bronce
1946;Maribel Cabañas Torres;F;1998-09-03;Pueblo Libre;2024-06-12;Oro
1947;Onofre Fuster Navarrete;M;2 de septiembre de 1969;San Isidro;2021-07-02;Plata
1948;José del Diaz;M;23 de diciembre de 1958;San Isidro;16/02/2023;Bronce
1949;Eutimio Germán Ruano Franch;M;17/05/1974;Callao;16/03/2024;Plata
1950;Maximino de Gargallo;M;21/02/2004;Jesús María;26/10/2024;Oro
1951;Eligio Asenjo Martinez;M;2002-11-18;Villa María del Triunfo;2021-01-03;Oro
1952;Herberto Samu Gonzalez Briones;M;07/09/1965;San Miguel;14 de febrero de 2022;Bronce
1953;Arcelia Martina Navarro Llano;F;6 de junio de 1970;Los Olivos;02/07/2023;Bronce
1954;Margarita Talavera Roldán;F;15/06/1964;San Isidro;23/01/2023;Oro
1955;Fanny Benítez Matas;F;1964-05-30;San Isidro;2024-03-12;Bronce
1956;Rosaura Marín-Roselló;F;2004-04-24;Comas;2023-09-16;Plata
1957;Estefanía Folch-Ribas;F;24 de mayo de 1985;San Borja;18/02/2022;Bronce
1958;Edgardo Villalba;M;1989-06-01;Santiago de Surco;16/08/2023;Bronce
1959;Nazaret de Alfonso;F;1979-12-20;San Isidro;11/05/2021;Bronce
1960;Tere Estévez-Valera;F;1964-03-07;Santiago de Surco;30/12/2023;Bronce
1961;Natalio Solsona Leal;M;7 de noviembre de 2002;Surco;8 de enero de 2024;Oro
1962;Sandalio Roura-Barreda;M;20/07/1962;Villa María del Triunfo;2022-11-22;Bronce
1963;Chus Pastor-Sevillano;F;1972-02-10;Pueblo Libre;13 de agosto de 2024;Oro
1964;Dionisio Contreras Marín;M;1980-11-26;Ate;6 de marzo de 2023;Oro
1965;Guiomar Montalbán;F;17 de mayo de 2004;Villa El Salvador;2025-04-07;Bronce
1966;Melisa Frutos Revilla;F;21/09/1968;Ate;3 de septiembre de 2021;Plata
1967;Sergio Madrid Cueto;M;6 de mayo de 1958;La Molina;14/07/2025;Bronce
1968;Olegario Guzman Ramis;M;2008-05-22;San Borja;2024-09-27;Oro
1969;Baudelio Conesa Fernandez;M;13/03/2007;Villa El Salvador;15 de febrero de 2024;Plata
1970;Donato Menéndez Simó;M;1 de junio de 1964;;2023-05-15;Bronce
1971;Lino del Roca;M;11/10/1989;San Borja;2021-02-20;Bronce
1972;Cintia Cuervo Llamas;F;21 de noviembre de 1961;La Molina;2023-01-26;Plata
1973;Alberto Jordán Lobato;M;1983-12-19;La Molina;28/05/2024;Oro
1974;Carmen Arnal-Torre;F;1978-05-10;Jesús María;26/04/2023;Bronce
1975;Amaro Blanes Mir;M;23 de septiembre de 1958;Santiago de Surco;04/05/2025;Plata
1976;Emma Teresita Bartolomé Ramírez;F;26 de marzo de 1983;Comas;26/08/2025;Bronce
1977;Nico Bosch Puente;M;9 de octubre de 1972;San Borja;2022-04-02;Oro
1978;Desiderio Caparrós Vall;M;1982-06-19;Lince;2022-01-05;Bronce
1979;Lourdes Zapata Infante;F;1968-12-07;Santiago de Surco;31 de diciembre de 2023;Plata
1980;Verónica de Gárate;F;1955-09-21;San Isidro;2025-11-06;Bronce
1981;Benjamín Rolando Millán Mur;M;12/12/2001;Ate;4 de noviembre de 2024;Plata
1982;Paz Gema Guzman Rocha;F;08/06/1959;La Molina;29/03/2025;Oro
1983;Calixto Campillo Díez;M;18 de diciembre de 1978;Villa El Salvador;12/02/2023;Oro
1984;Emigdio Sabater Real;M;2004-03-13;Ate;28/05/2025;Oro
1985;Tomás Barba Trujillo;M;03/01/1996;Barranco;22/02/2024;Plata
1986;Glauco Carbajo-Moliner;M;26 de marzo de 1971;Ate;2023-05-09;Oro
1987;Ileana Taboada-Hoz;F;1985-06-19;Barranco;2024-05-27;Plata
1988;Vanesa Coca Parejo;F;14 de agosto de 1986;Santiago de Surco;1 de julio de 2024;Oro
1989;Pepito del Mendez;M;20/10/1986;Magdalena;19/04/2022;Plata
1990;Mireia Arana Ballester;F;28 de septiembre de 1979;Surco;6 de septiembre de 2022;Plata
1991;Dolores Planas Mendoza;F;1982-08-08;Callao;2022-01-31;Bronce
1992;Vito Carro Guzmán;M;22/04/1995;San Isidro;19 de diciembre de 2022;Plata
1993;Gala de Pozo;F;20/01/1962;Miraflores;2024-08-22;Bronce
1994;Eutropio Bosch Gutiérrez;M;1997-02-10;Chorrillos;30/04/2021;Oro
1995;Clementina Cueto Ródenas;F;01/02/1992;San Miguel;2024-03-30;Plata
1996;Vanesa Ramos Aragón;F;1970-10-14;Villa María del Triunfo;6 de junio de 2024;Platino
1997;Teresita Bernat Tur;F;1964-07-05;;11/12/2024;Bronce
1998;Rafa del Méndez;M;2007-10-13;Villa El Salvador;2025-07-02;Bronce
1999;Urbano Cabrera;M;11/05/1960;Comas;20/06/2024;Oro
