id_cliente,nombre,segmento_programa,distrito,antiguedad_dias,frecuencia_compras,monto_acumulado,recencia_dias,abandono_historico,probabilidad_abandono,prediccion_abandono,nivel_riesgo,modelo_usado
561,Armida De Adadia,Plata,Comas,1456,1.0,84.0,618.0,1,0.842,1,Alto,Random Forest
1620,Leocadia Barriga Botella,Bronce,San Borja,1665,3.0,8541.84,654.0,1,0.8415,1,Alto,Random Forest
557,Cosme Linares Llabrés,Bronce,San Juan De Lurigancho,1569,1.0,657.36,404.0,1,0.8415,1,Alto,Random Forest
2782,Judith Del Quirós,Bronce,San Miguel,1700,3.0,2822.32,238.0,1,0.841,1,Alto,Random Forest
4299,Jose Francisco Pujol Soler,Plata,Ate,1508,3.0,5437.93,290.0,1,0.841,1,Alto,Random Forest
3463,Carmelita Blasco Busquets,Bronce,Pueblo Libre,1116,1.0,2763.12,344.0,1,0.8406,1,Alto,Random Forest
48,Marita Grau Giménez,Platino,Comas,560,2.0,9820.38,368.0,1,0.8404,1,Alto,Random Forest
3090,Mariano Ibáñez Carbó,Bronce,San Isidro,394,1.0,2109.56,297.0,1,0.8403,1,Alto,Random Forest
1454,Morena Aitana Mayol Dominguez,Bronce,Comas,582,3.0,8084.87,248.0,1,0.8402,1,Alto,Random Forest
1307,Carolina De Granados,Bronce,Villa María Del Triunfo,826,2.0,11050.25,597.0,1,0.8401,1,Alto,Random Forest
1668,Priscila Carmona Badía,Bronce,Chorrillos,1711,1.0,3709.31,473.0,1,0.8399,1,Alto,Random Forest
3888,Aurelia Bas Redondo,Bronce,Surco,1127,1.0,5236.37,574.0,1,0.8399,1,Alto,Random Forest
4670,Azahar Herranz Mateu,Plata,Desconocido,1442,1.0,5805.56,573.0,1,0.8397,1,Alto,Random Forest
2179,Graciana Villena-Prat,Bronce,San Borja,1123,2.0,5201.68,136.0,1,0.8396,1,Alto,Random Forest
2263,Verónica Santiago-Abril,Bronce,Comas,1667,1.0,2607.64,655.0,1,0.8393,1,Alto,Random Forest
537,Morena Goñi Aznar,Bronce,Lince,219,2.0,665.74,241.0,1,0.8391,1,Alto,Random Forest
2739,María Del Carmen Corbacho Enríquez,Bronce,Jesús María,896,1.0,1919.92,627.0,1,0.8391,1,Alto,Random Forest
3897,Néstor Trujillo Ibáñez,Bronce,Los Olivos,491,1.0,264.29,140.0,1,0.839,1,Alto,Random Forest
1339,Joaquín Del Salgado,Bronce,Miraflores,210,3.0,2494.65,247.0,1,0.8387,1,Alto,Random Forest
2259,Leoncio Ferrer Echevarría,Oro,Lince,1679,4.0,11547.669999999998,653.0,1,0.8386,1,Alto,Random Forest
3668,Martin Ribera Criado,Bronce,Jesús María,329,3.0,3061.55,456.0,1,0.8385,1,Alto,Random Forest
844,Lidia Badía Escobar,Plata,Los Olivos,173,1.0,536.79,225.0,1,0.8381,1,Alto,Random Forest
590,Juan Luis Del Bermejo,Bronce,Comas,899,1.0,727.66,602.0,1,0.838,1,Alto,Random Forest
3548,Luís Albero Jover,Bronce,Villa El Salvador,402,2.0,4537.58,338.0,1,0.8378,1,Alto,Random Forest
3961,Carmen Perea Bas,Plata,Los Olivos,1377,1.0,113.49,627.0,1,0.8375,1,Alto,Random Forest
4296,Toni De Matas,Bronce,Desconocido,1465,5.0,2678.12,97.0,1,0.8375,1,Alto,Random Forest
4615,Saturnino Juan Manuel Vazquez Alsina,Bronce,San Miguel,930,1.0,8020.66,461.0,1,0.8372,1,Alto,Random Forest
890,Enrique Piñol Cervantes,Bronce,Lince,1182,3.0,6990.160000000001,314.0,1,0.8369,1,Alto,Random Forest
512,Santos Morán Milla,Bronce,Santiago De Surco,945,3.0,5327.58,448.0,1,0.8367,1,Alto,Random Forest
3268,Albina Manso Leal,Bronce,Callao,1143,1.0,3601.09,590.0,1,0.8366,1,Alto,Random Forest
4732,David De Cazorla,Plata,Jesús María,971,1.0,2062.58,255.0,1,0.8366,1,Alto,Random Forest
1899,Jose Manuel Carlos Plaza,Oro,Lince,93,2.0,254251.6,174.0,1,0.8364,1,Alto,Random Forest
3382,Bautista Botella Esparza,Bronce,Magdalena,1145,1.0,3458.82,118.0,1,0.8363,1,Alto,Random Forest
4229,Florentino Lluch Luís,Bronce,Villa El Salvador,1754,1.0,3828.66,592.0,1,0.8362,1,Alto,Random Forest
4290,Begoña De Gabaldón,Oro,Surco,977,2.0,1943.58,107.0,1,0.8355,1,Alto,Random Forest
1001,Moisés Lumbreras-Martín,Bronce,San Isidro,505,2.0,800.45,620.0,1,0.8355,1,Alto,Random Forest
4022,Jose Luis Sevillano-Larrañaga,Bronce,San Juan De Lurigancho,345,1.0,6464.12,189.0,1,0.8353,1,Alto,Random Forest
110,Marc Rovira Ojeda,Oro,Santiago De Surco,1542,2.0,8739.26,293.0,1,0.8349,1,Alto,Random Forest
1110,Valero Planas-Riquelme,Plata,Villa María Del Triunfo,1752,3.0,2603.79,329.0,1,0.8348,1,Alto,Random Forest
973,Ainara Nebot Mateo,Bronce,Ate,1494,3.0,6217.28,110.0,1,0.8347,1,Alto,Random Forest
1436,Raúl Alberdi Piñeiro,Bronce,Pueblo Libre,1407,2.0,8418.04,256.0,1,0.8345,1,Alto,Random Forest
1196,Dorita Suarez-Comas,Plata,Callao,987,1.0,607.84,304.0,1,0.8344,1,Alto,Random Forest
2339,Iván Villena Ortiz,Platino,San Miguel,1539,2.0,3406.9399999999996,616.0,1,0.8342,1,Alto,Random Forest
4529,Anunciación Vara Grande,Bronce,San Isidro,142,3.0,2716.35,667.0,1,0.8341,1,Alto,Random Forest
1904,Nicolás Tur Calzada,Bronce,Lince,1079,1.0,1105.42,529.0,1,0.834,1,Alto,Random Forest
388,Luis Ángel De Sandoval,Bronce,Lince,1202,1.0,4046.16,426.0,1,0.8339,1,Alto,Random Forest
4907,Verónica Arribas Lara,Bronce,Villa María Del Triunfo,522,1.0,1806.36,123.0,1,0.8337,1,Alto,Random Forest
221,Pilar Sara Malo Saavedra,Bronce,San Borja,1816,1.0,2007.62,645.0,1,0.8336,1,Alto,Random Forest
3759,León Montserrat Quero,Plata,Magdalena,1739,3.0,12888.779999999999,618.0,1,0.8335,1,Alto,Random Forest
2679,Gregorio Armando Camino Castrillo,Bronce,Chorrillos,1044,1.0,319.62,611.0,1,0.8331,1,Alto,Random Forest
1444,Lucho De Pujol,Bronce,Desconocido,1807,1.0,1787.16,133.0,1,0.8331,1,Alto,Random Forest
4114,Renato De Arnau,Oro,Santiago De Surco,98,4.0,8652.75,298.0,1,0.8327,1,Alto,Random Forest
2956,Lourdes Álamo Hernandez,Bronce,Barranco,920,3.0,3678.7200000000003,458.0,1,0.8325,1,Alto,Random Forest
2159,Román Figueroa,Bronce,Pueblo Libre,1317,2.0,4175.2300000000005,664.0,1,0.8324,1,Alto,Random Forest
4223,Asunción Juanita Ruiz Pombo,Plata,Callao,684,2.0,1687.3400000000001,114.0,1,0.8323,1,Alto,Random Forest
1309,Inocencio Piquer-Ferrández,Bronce,La Molina,1484,2.0,4275.9400000000005,404.0,1,0.8322,1,Alto,Random Forest
1573,Florencia Sans Mate,Bronce,Chorrillos,1696,1.0,11290.26,715.0,1,0.8322,1,Alto,Random Forest
1939,Anselma Zaida Bastida Mayol,Plata,Miraflores,1052,1.0,1968.8,545.0,1,0.8315,1,Alto,Random Forest
4010,Maxi Mercader Romeu,Plata,San Miguel,1057,4.0,67959.44,103.0,1,0.8314,1,Alto,Random Forest
4683,Fátima Merche Hurtado Collado,Plata,Surco,277,4.0,279347.55,289.0,1,0.831,1,Alto,Random Forest
4490,Ricarda Barreda Segarra,Bronce,Comas,420,1.0,1475.88,263.0,1,0.831,1,Alto,Random Forest
423,Xavier Girona Sanmartín,Plata,Miraflores,1803,2.0,8787.22,494.0,1,0.8309,1,Alto,Random Forest
2533,Natanael Girona-Campillo,Plata,Lince,1792,1.0,3427.71,493.0,1,0.8309,1,Alto,Random Forest
4691,Jordi Cortina-Puig,Plata,Villa El Salvador,1700,1.0,3835.62,368.0,1,0.8309,1,Alto,Random Forest
2089,Paloma Jenny Sandoval Landa,Bronce,Los Olivos,1457,1.0,1453.31,655.0,1,0.8307,1,Alto,Random Forest
2743,Elpidio Valera Peinado,Oro,San Juan De Lurigancho,1814,1.0,166.1,367.0,1,0.8306,1,Alto,Random Forest
4157,Chita Toledo Torre,Plata,Magdalena,1087,2.0,4390.28,124.0,1,0.8306,1,Alto,Random Forest
864,Jaime Llabrés Guillen,Bronce,Callao,1262,4.0,2061.82,106.0,1,0.8302,1,Alto,Random Forest
3524,Poncio De Aguilar,Plata,Barranco,104,2.0,365.90999999999997,247.0,1,0.83,1,Alto,Random Forest
1910,Simón Rodriguez Valera,Bronce,Los Olivos,1220,1.0,1575.39,356.0,1,0.8298,1,Alto,Random Forest
91,Cecilio Sala Roma,Bronce,San Miguel,1750,1.0,64061.02,697.0,1,0.8298,1,Alto,Random Forest
2091,Ani Jover Camino,Platino,Desconocido,1190,2.0,20211.34,280.0,1,0.8295,1,Alto,Random Forest
834,Amílcar Jódar-Benítez,Bronce,San Isidro,393,1.0,1282.06,395.0,1,0.8293,1,Alto,Random Forest
3973,Toni Tito Barriga Salas,Bronce,San Isidro,7,2.0,4648.29,113.0,1,0.8292,1,Alto,Random Forest
3318,Juan Bautista Carrión Delgado,Bronce,San Miguel,1133,1.0,2292.63,297.0,1,0.829,1,Alto,Random Forest
974,Enrique Tur Cabello,Plata,Chorrillos,1591,1.0,699.58,588.0,1,0.829,1,Alto,Random Forest
88,Ligia Torres Iglesias,Plata,Jesús María,378,1.0,5134.64,364.0,1,0.8287,1,Alto,Random Forest
4834,Juan Luis Benjamín Zabaleta Suárez,Bronce,Lince,399,3.0,2310.48,582.0,1,0.8287,1,Alto,Random Forest
1075,Aurelia Del Saez,Bronce,Magdalena,1126,4.0,4640.7699999999995,621.0,1,0.8283,1,Alto,Random Forest
3493,Ale De Diaz,Bronce,Lince,91,3.0,3485.11,627.0,1,0.828,1,Alto,Random Forest
4619,Joan Barrio Nieto,Bronce,San Juan De Lurigancho,1457,1.0,322.88,364.0,1,0.8279,1,Alto,Random Forest
4743,Victor Manuel Martin Melero,Platino,Magdalena,1140,4.0,3694.1899999999996,427.0,1,0.8278,1,Alto,Random Forest
4306,Leoncio Tejada-Arjona,Plata,San Isidro,834,1.0,1266.67,513.0,1,0.8273,1,Alto,Random Forest
4998,Severo Chacón Taboada,Platino,Villa El Salvador,1493,1.0,5750.25,616.0,1,0.827,1,Alto,Random Forest
1773,Amada Arjona,Plata,Pueblo Libre,1009,2.0,15118.61,630.0,1,0.8269,1,Alto,Random Forest
3690,Luis Lasa-Catalá,Bronce,Villa María Del Triunfo,561,2.0,4218.55,683.0,1,0.8268,1,Alto,Random Forest
4351,Brígida Romero Ugarte,Bronce,Pueblo Libre,1560,2.0,12966.5,516.0,1,0.8266,1,Alto,Random Forest
1077,Pastor Zamorano Goicoechea,Plata,San Borja,389,2.0,5983.6,293.0,1,0.8265,1,Alto,Random Forest
2901,Eustaquio Agustín Escalona,Plata,Pueblo Libre,1225,6.0,19011.91,320.0,1,0.8263,1,Alto,Random Forest
408,Eusebio Cadenas Vera,Bronce,Comas,638,2.0,4123.32,620.0,1,0.8262,1,Alto,Random Forest
3520,Luis Serra Segovia,Plata,Jesús María,1600,1.0,1759.51,121.0,1,0.826,1,Alto,Random Forest
2818,Néstor Reyes Velasco,Oro,Los Olivos,529,1.0,13271.13,274.0,1,0.8258,1,Alto,Random Forest
3953,Obdulia Perez Narváez,Plata,Barranco,587,2.0,7964.32,257.0,1,0.8254,1,Alto,Random Forest
2844,Zaira Porcel Agustín,Plata,San Miguel,1258,1.0,2705.22,570.0,1,0.8253,1,Alto,Random Forest
3848,Amaya Roura-Verdugo,Platino,Desconocido,677,4.0,2385.67,257.0,1,0.8251,1,Alto,Random Forest
3355,León Rozas Olivé,Bronce,Comas,154,2.0,4602.13,471.0,1,0.825,1,Alto,Random Forest
862,Esteban Julián Miró,Bronce,San Isidro,817,1.0,1344.27,263.0,1,0.8244,1,Alto,Random Forest
3476,Eli Estevez,Plata,Barranco,1425,2.0,4350.27,590.0,1,0.8241,1,Alto,Random Forest
2238,Hector Casado Chaves,Platino,Jesús María,1030,1.0,3866.98,693.0,1,0.8235,1,Alto,Random Forest
4849,Alba Cerdán Aguado,Oro,San Juan De Lurigancho,1650,1.0,1817.5,322.0,1,0.8235,1,Alto,Random Forest
2029,Flavio Guitart Sotelo,Bronce,Jesús María,556,5.0,4299.030000000001,298.0,1,0.8234,1,Alto,Random Forest
440,Juan Francisco Palomo Bauzà,Bronce,Lince,1318,3.0,5095.85,621.0,1,0.8231,1,Alto,Random Forest
678,Josué Oliva Baeza,Bronce,Villa María Del Triunfo,1779,1.0,127.01,611.0,1,0.823,1,Alto,Random Forest
3819,Encarnación Amorós,Bronce,Chorrillos,704,2.0,4239.0599999999995,342.0,1,0.8226,1,Alto,Random Forest
4799,Vinicio Echeverría Noriega,Plata,La Molina,832,8.0,24230.56,120.0,1,0.8214,1,Alto,Random Forest
1528,Ernesto De Carpio,Oro,Miraflores,453,1.0,1546.26,121.0,1,0.8213,1,Alto,Random Forest
3241,Pepito Carretero Sales,Bronce,Barranco,1487,1.0,1832.4,224.0,1,0.8212,1,Alto,Random Forest
2985,Aurora Baena Araujo,Plata,San Juan De Lurigancho,1099,2.0,2697.6899999999996,643.0,1,0.821,1,Alto,Random Forest
4896,Luis Valentín Carnero,Bronce,Villa El Salvador,1182,2.0,1776.52,476.0,1,0.8206,1,Alto,Random Forest
490,Micaela Espada-Castelló,Platino,Miraflores,869,5.0,14021.12,138.0,1,0.8203,1,Alto,Random Forest
1505,Ignacio Quirós Arnaiz,Oro,Miraflores,383,4.0,5483.34,404.0,1,0.82,1,Alto,Random Forest
1578,Ámbar Tomás Zabaleta,Plata,Callao,222,1.0,1445.04,662.0,1,0.82,1,Alto,Random Forest
3506,Gloria Maldonado Acero,Plata,Lince,1391,1.0,3700.49,717.0,1,0.8188,1,Alto,Random Forest
797,Teodora Roca Catalán,Bronce,Barranco,294,4.0,2851.65,188.0,1,0.8186,1,Alto,Random Forest
4971,Silvio Iglesias Serrano,Plata,San Isidro,1787,1.0,5334.36,608.0,1,0.8185,1,Alto,Random Forest
2647,Candelaria Flor Tello,Bronce,San Miguel,67,2.0,6151.0599999999995,515.0,1,0.8184,1,Alto,Random Forest
4817,Estrella Prudencia Torrent Madrigal,Bronce,Ate,1216,5.0,3973.68,348.0,1,0.8181,1,Alto,Random Forest
2205,Anselma Fernández-Baena,Bronce,Pueblo Libre,1824,4.0,1878.3600000000001,138.0,1,0.8181,1,Alto,Random Forest
3257,Hortensia Jódar Pinto,Plata,San Borja,1409,2.0,5882.39,545.0,1,0.8179,1,Alto,Random Forest
4915,Teófilo Régulo Montes Canals,Bronce,San Juan De Lurigancho,676,3.0,10990.99,631.0,1,0.8174,1,Alto,Random Forest
4107,Macaria De Perea,Platino,Callao,1774,2.0,8199.19,610.0,1,0.8172,1,Alto,Random Forest
1097,Juan Carlos Pereira-Camino,Plata,Magdalena,418,7.0,11974.51,422.0,1,0.817,1,Alto,Random Forest
338,Ariadna Peralta,Plata,La Molina,856,7.0,18740.77,346.0,1,0.8167,1,Alto,Random Forest
3542,Vanesa Peláez Pareja,Bronce,Miraflores,1741,1.0,3025.24,602.0,1,0.8165,1,Alto,Random Forest
2822,Heraclio Teófilo Beltran Gisbert,Plata,San Miguel,1428,1.0,1431.97,653.0,1,0.8164,1,Alto,Random Forest
92,Adelia Caparrós-Benet,Bronce,Jesús María,1408,7.0,23899.92,265.0,1,0.816,1,Alto,Random Forest
4770,Román Naranjo Salvà,Bronce,Lince,29,1.0,272.73,278.0,1,0.8155,1,Alto,Random Forest
1396,Dafne Estrella Barroso Ponce,Bronce,Desconocido,1554,4.0,4731.4800000000005,134.0,1,0.8152,1,Alto,Random Forest
1783,Ruperto Pellicer Simó,Plata,San Juan De Lurigancho,1087,6.0,21596.3,610.0,1,0.815,1,Alto,Random Forest
1874,Salomé Salamanca Zabala,Plata,Comas,403,1.0,7091.28,435.0,1,0.815,1,Alto,Random Forest
3166,Adora Beatriz Melero Montesinos,Oro,San Miguel,1455,2.0,5268.28,561.0,1,0.8145,1,Alto,Random Forest
2072,María Carmen Ileana Bosch Rocamora,Bronce,Comas,1811,3.0,5949.259999999999,255.0,1,0.8145,1,Alto,Random Forest
1055,Candelaria Ariza Valderrama,Plata,Villa El Salvador,959,3.0,3028.71,257.0,1,0.8144,1,Alto,Random Forest
2474,María Del Carmen Sarabia Colom,Bronce,Villa El Salvador,487,1.0,239.51,471.0,1,0.8142,1,Alto,Random Forest
4195,Reina De Roselló,Plata,Los Olivos,250,3.0,5826.120000000001,321.0,1,0.8142,1,Alto,Random Forest
2832,Alejandra María Carmen Pinto Barrios,Bronce,Villa María Del Triunfo,166,1.0,5052.64,709.0,1,0.8139,1,Alto,Random Forest
711,Rosalva Del Bayón,Bronce,Los Olivos,1547,1.0,2182.34,575.0,1,0.8127,1,Alto,Random Forest
208,Azahara Rico Gonzalez,Plata,Comas,1081,1.0,7277.18,330.0,1,0.8126,1,Alto,Random Forest
2019,Ernesto Urrutia Piña,Bronce,Miraflores,73,1.0,1220.67,472.0,1,0.8117,1,Alto,Random Forest
3495,Pili Luz Tudela,Bronce,Surco,533,3.0,22464.28,318.0,1,0.8117,1,Alto,Random Forest
1820,Candelario Peralta Sanabria,Platino,Miraflores,265,2.0,912.95,312.0,1,0.8112,1,Alto,Random Forest
4544,Carmelo Ribes Camps,Plata,Comas,1722,1.0,4525.96,256.0,1,0.8107,1,Alto,Random Forest
4517,Teresita Arranz,Platino,San Isidro,1334,2.0,5768.57,94.0,1,0.8104,1,Alto,Random Forest
2281,Américo Salamanca Ballesteros,Oro,Chorrillos,1750,2.0,5387.91,395.0,1,0.8102,1,Alto,Random Forest
2080,Lourdes Roma Marqués,Plata,Chorrillos,1615,2.0,1696.1699999999998,241.0,1,0.81,1,Alto,Random Forest
1319,Conrado Luis Díaz Luís,Bronce,Los Olivos,637,1.0,1694.35,560.0,1,0.8094,1,Alto,Random Forest
1191,Baltasar Echevarría-Bilbao,Bronce,Pueblo Libre,71,2.0,4562.43,402.0,1,0.8088,1,Alto,Random Forest
32,Remigio Lasa-Nieto,Plata,San Juan De Lurigancho,842,3.0,6736.54,105.0,1,0.8082,1,Alto,Random Forest
4191,Nazaret Pereira Portillo,Plata,Villa El Salvador,709,1.0,238.97,526.0,1,0.808,1,Alto,Random Forest
2367,Gustavo Bartolomé Pomares,Bronce,Comas,850,1.0,5527.81,666.0,1,0.8073,1,Alto,Random Forest
4871,Jose Ignacio Cuesta Frías,Oro,Callao,1354,2.0,4182.04,511.0,1,0.8071,1,Alto,Random Forest
3455,Amanda Sobrino,Bronce,Miraflores,229,1.0,973.96,660.0,1,0.8069,1,Alto,Random Forest
3001,Lidia Diego-Collado,Oro,Villa María Del Triunfo,547,6.0,12543.82,126.0,1,0.8067,1,Alto,Random Forest
4414,Fidela Cabanillas Malo,Bronce,Miraflores,445,1.0,2541.32,287.0,1,0.8065,1,Alto,Random Forest
3875,Rico Bauzà Herranz,Oro,La Molina,618,5.0,5367.070000000001,423.0,1,0.8065,1,Alto,Random Forest
813,Basilio Hernando,Oro,La Molina,390,6.0,14554.75,299.0,1,0.8064,1,Alto,Random Forest
551,Ester Del Oller,Plata,Villa María Del Triunfo,1541,3.0,4341.429999999999,119.0,1,0.8057,1,Alto,Random Forest
2639,Rebeca Ibáñez Gonzalo,Plata,Santiago De Surco,1073,8.0,16293.84,207.0,1,0.8057,1,Alto,Random Forest
3543,Fabio Cuadrado Mayol,Plata,San Isidro,1314,2.0,1475.74,590.0,1,0.8056,1,Alto,Random Forest
2198,Mercedes Serna-Sandoval,Bronce,Desconocido,1253,6.0,5440.78,189.0,1,0.8056,1,Alto,Random Forest
2720,Bruno Albero-Cabo,Plata,Santiago De Surco,1061,6.0,18624.63,246.0,1,0.8054,1,Alto,Random Forest
3085,Ale Cuenca Guardiola,Oro,Jesús María,396,2.0,11792.8,650.0,1,0.8049,1,Alto,Random Forest
1469,Teresa Campos Aliaga,Bronce,Los Olivos,1779,3.0,4033.4300000000003,110.0,1,0.8041,1,Alto,Random Forest
2635,Adelia Cadenas Rosa,Plata,San Isidro,1745,1.0,1781.31,239.0,1,0.8038,1,Alto,Random Forest
2620,Mario Falcón Aguilar,Bronce,Chorrillos,368,2.0,8495.84,115.0,1,0.8035,1,Alto,Random Forest
3771,Olivia Quiroga Lago,Bronce,La Molina,1511,9.0,18195.58,299.0,1,0.803,1,Alto,Random Forest
3023,Elvira De Mariño,Bronce,Pueblo Libre,312,1.0,2159.37,270.0,1,0.8029,1,Alto,Random Forest
3175,Nacio Amador Guerrero Carbó,Oro,Ate,44,1.0,2964.65,218.0,1,0.8028,1,Alto,Random Forest
4236,Asdrubal Hoz Ramos,Bronce,Comas,1809,2.0,766.03,336.0,1,0.8025,1,Alto,Random Forest
4029,María Del Carmen Azeneth Marqués Barrera,Platino,San Juan De Lurigancho,950,2.0,1822.01,344.0,1,0.8025,1,Alto,Random Forest
1023,Virginia Yésica Seco Clemente,Bronce,Callao,127,3.0,8851.29,259.0,1,0.8024,1,Alto,Random Forest
2500,Reyes Del Román,Bronce,Ate,122,1.0,138.39,519.0,1,0.8023,1,Alto,Random Forest
138,Itziar Cuenca-Taboada,Bronce,Miraflores,1108,1.0,2697.34,387.0,1,0.8022,1,Alto,Random Forest
3400,Lorena Estrada Talavera,Bronce,San Isidro,1177,2.0,2774.84,366.0,1,0.8018,1,Alto,Random Forest
3181,Basilio De Gálvez,Platino,Comas,140,2.0,1931.8500000000001,672.0,1,0.8012,1,Alto,Random Forest
3835,Artemio Montes-Águila,Plata,San Juan De Lurigancho,309,1.0,1278.32,478.0,1,0.8011,1,Alto,Random Forest
778,Pilar Lobo-Peinado,Oro,Jesús María,518,3.0,10772.439999999999,113.0,1,0.801,1,Alto,Random Forest
4750,Luna De Cifuentes,Bronce,Santiago De Surco,843,1.0,4310.35,385.0,1,0.8007,1,Alto,Random Forest
4949,Crescencia Santiago Carrasco,Oro,San Isidro,564,2.0,9011.189999999999,722.0,1,0.8007,1,Alto,Random Forest
1732,Ángela Armas Cañellas,Plata,Comas,512,6.0,14967.26,255.0,1,0.8,1,Alto,Random Forest
2033,Victor Manuel Armengol Escobar,Bronce,Pueblo Libre,653,6.0,22271.62,140.0,1,0.7998,1,Alto,Random Forest
1831,Miguela Charo Zurita Girona,Plata,San Juan De Lurigancho,1505,1.0,2688.88,461.0,1,0.7994,1,Alto,Random Forest
3913,Baltasar Del Mas,Bronce,Miraflores,1526,2.0,4921.12,395.0,1,0.7988,1,Alto,Random Forest
1350,Isaías Prat-Iborra,Oro,Surco,340,2.0,2629.73,462.0,1,0.7975,1,Alto,Random Forest
4627,Conrado Dionisio Bravo Figuerola,Plata,Jesús María,495,1.0,6743.31,392.0,1,0.7972,1,Alto,Random Forest
2768,Antonio Alberola Rico,Bronce,Barranco,354,1.0,314.3,686.0,1,0.7969,1,Alto,Random Forest
1399,Ariadna Zabala Batlle,Platino,San Miguel,43,1.0,90.98,623.0,1,0.7969,1,Alto,Random Forest
4742,Claudio Gibert Salvà,Bronce,San Juan De Lurigancho,442,7.0,28942.82,293.0,1,0.7968,1,Alto,Random Forest
4625,Arcelia Sanz Zorrilla,Bronce,Pueblo Libre,422,1.0,1331.49,374.0,1,0.7967,1,Alto,Random Forest
4607,Joaquina Armas Portero,Bronce,Desconocido,378,2.0,9502.72,155.0,1,0.7965,1,Alto,Random Forest
497,Martina Correa Donoso,Bronce,Ate,1481,2.0,4748.889999999999,46.0,0,0.796,1,Alto,Random Forest
4364,Nélida Suárez Santamaria,Bronce,Lince,90,1.0,1423.27,412.0,1,0.7954,1,Alto,Random Forest
2114,Vilma Sáenz,Plata,Miraflores,1257,7.0,7766.32,341.0,1,0.7947,1,Alto,Random Forest
6,Macario Del Agudo,Bronce,Jesús María,391,6.0,11951.43,94.0,1,0.7947,1,Alto,Random Forest
4052,Leire Pérez Barrios,Bronce,Comas,1677,6.0,17479.579999999998,246.0,1,0.7946,1,Alto,Random Forest
4590,María Cristina Seguí,Oro,Callao,680,4.0,7726.02,643.0,1,0.7945,1,Alto,Random Forest
2838,Tristán Del Zamorano,Bronce,La Molina,770,4.0,3391.36,133.0,1,0.7933,1,Alto,Random Forest
4510,Obdulia Llabrés Flores,Platino,Callao,1762,2.0,4360.74,290.0,1,0.7933,1,Alto,Random Forest
1717,Fortunato Barba Nebot,Plata,Comas,328,6.0,11014.85,425.0,1,0.7931,1,Alto,Random Forest
4406,Tania Guitart Porcel,Plata,Los Olivos,794,3.0,8476.33,702.0,1,0.7927,1,Alto,Random Forest
3304,Baltasar Modesto Mercader Márquez,Bronce,Villa María Del Triunfo,1147,6.0,22590.19,112.0,1,0.7921,1,Alto,Random Forest
2415,Evangelina Fernandez Barroso,Plata,La Molina,663,3.0,5560.91,429.0,1,0.792,1,Alto,Random Forest
4144,Macaria Briones Blanch,Plata,Surco,1479,2.0,5794.58,612.0,1,0.7918,1,Alto,Random Forest
4373,Isaac Del Casado,Oro,Jesús María,574,1.0,2733.32,278.0,1,0.7912,1,Alto,Random Forest
3394,Alejandro Pol Cortés,Plata,Comas,460,2.0,5871.76,373.0,1,0.7909,1,Alto,Random Forest
55,Ileana Reig Solera,Platino,Miraflores,1254,4.0,5655.63,357.0,1,0.7905,1,Alto,Random Forest
1718,Graciela Carrasco Galán,Bronce,Villa María Del Triunfo,582,4.0,5691.55,254.0,1,0.7905,1,Alto,Random Forest
1536,Candelario Ballesteros Oller,Bronce,La Molina,1257,1.0,258.46,441.0,1,0.7891,1,Alto,Random Forest
4546,Oriana Viña Murcia,Bronce,Villa El Salvador,1448,1.0,4270.88,398.0,1,0.7889,1,Alto,Random Forest
3952,Gala Araujo,Bronce,Magdalena,938,8.0,10810.41,454.0,1,0.7883,1,Alto,Random Forest
3386,Socorro Feijoo Cazorla,Bronce,Surco,1455,5.0,6475.67,104.0,1,0.7882,1,Alto,Random Forest
806,Marita Plana Ortega,Bronce,Villa El Salvador,1519,1.0,285.69,481.0,1,0.788,1,Alto,Random Forest
4969,Elodia Rodríguez Duque,Bronce,Villa El Salvador,1212,1.0,545.84,646.0,1,0.7878,1,Alto,Random Forest
3590,Jonatan Calderon-Marín,Bronce,Callao,1627,2.0,15915.02,474.0,1,0.7875,1,Alto,Random Forest
4680,Olalla Maribel Rivero Peña,Platino,San Juan De Lurigancho,682,1.0,2819.4,383.0,1,0.7871,1,Alto,Random Forest
73,Anastasio Nicolás Gutierrez Quintanilla,Plata,Magdalena,350,6.0,10581.39,499.0,1,0.7869,1,Alto,Random Forest
3442,Nilda Villar,Plata,Pueblo Libre,1569,5.0,14443.7,172.0,1,0.7868,1,Alto,Random Forest
731,Eutimio Arribas Cardona,Oro,Miraflores,1166,2.0,4216.95,354.0,1,0.7866,1,Alto,Random Forest
4466,Abilio Zabala,Bronce,Villa María Del Triunfo,1481,3.0,5536.16,546.0,1,0.7864,1,Alto,Random Forest
645,Eladio Rios Marquez,Oro,Barranco,108,7.0,27214.15,342.0,1,0.7862,1,Alto,Random Forest
3669,Chema Díaz,Bronce,Los Olivos,163,1.0,5198.61,394.0,1,0.7861,1,Alto,Random Forest
4484,Florinda Villena,Oro,Surco,648,2.0,3232.08,249.0,1,0.7858,1,Alto,Random Forest
620,Haydée Mas Llopis,Bronce,San Isidro,766,5.0,15629.73,146.0,1,0.7855,1,Alto,Random Forest
3138,Macaria Fuster Uría,Bronce,Lince,1161,1.0,5606.42,438.0,1,0.7854,1,Alto,Random Forest
